file_name,gt_label_num,pred_label_num,IoU
ooi_optasense_north_c2_full_20211102_220931.txt,0,2,0.6072702091844175
ooi_optasense_north_c2_full_20211102_220931.txt,1,3,0.6840515029155882
ooi_optasense_north_c2_full_20211102_220931.txt,2,16,0.6099039356468084
ooi_optasense_north_c2_full_20211102_220931.txt,3,1,0.8107176845028603
ooi_optasense_north_c2_full_20211102_220931.txt,4,8,0.017163253054285357
ooi_optasense_north_c2_full_20211102_220931.txt,None,0,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,4,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,5,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,6,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,7,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,9,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,10,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,11,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,12,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,13,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,14,0
ooi_optasense_north_c2_full_20211102_220931.txt,None,15,0
ooi_optasense_north_c2_full_20211102_221501.txt,0,1,0.729153752884344
ooi_optasense_north_c2_full_20211102_221501.txt,1,0,0.6159538115142332
ooi_optasense_north_c2_full_20211102_221501.txt,2,2,0.5325237400074023
ooi_optasense_north_c2_full_20211102_221501.txt,3,7,0.019954756231999597
ooi_optasense_north_c2_full_20211102_221501.txt,4,3,0.8720333625778356
ooi_optasense_north_c2_full_20211102_221501.txt,None,4,0
ooi_optasense_north_c2_full_20211102_221501.txt,None,5,0
ooi_optasense_north_c2_full_20211102_221501.txt,None,6,0
ooi_optasense_north_c2_full_20211102_221501.txt,None,8,0
ooi_optasense_north_c2_full_20211102_221501.txt,None,9,0
svalbard_full_20220822_092037.txt,0,12,0.703841008397663
svalbard_full_20220822_092037.txt,1,28,0.21870717780666762
svalbard_full_20220822_092037.txt,2,1,0.8091439586759441
svalbard_full_20220822_092037.txt,3,7,0.7054054460152932
svalbard_full_20220822_092037.txt,4,3,0.6895944770017259
svalbard_full_20220822_092037.txt,5,4,0.6953664014638549
svalbard_full_20220822_092037.txt,6,0,0.6951304489057293
svalbard_full_20220822_092037.txt,7,2,0.7891373238536372
svalbard_full_20220822_092037.txt,8,5,0.7076155104632479
svalbard_full_20220822_092037.txt,None,6,0
svalbard_full_20220822_092037.txt,None,8,0
svalbard_full_20220822_092037.txt,None,9,0
svalbard_full_20220822_092037.txt,None,10,0
svalbard_full_20220822_092037.txt,None,11,0
svalbard_full_20220822_092037.txt,None,13,0
svalbard_full_20220822_092037.txt,None,14,0
svalbard_full_20220822_092037.txt,None,15,0
svalbard_full_20220822_092037.txt,None,16,0
svalbard_full_20220822_092037.txt,None,17,0
svalbard_full_20220822_092037.txt,None,18,0
svalbard_full_20220822_092037.txt,None,19,0
svalbard_full_20220822_092037.txt,None,20,0
svalbard_full_20220822_092037.txt,None,21,0
svalbard_full_20220822_092037.txt,None,22,0
svalbard_full_20220822_092037.txt,None,23,0
svalbard_full_20220822_092037.txt,None,24,0
svalbard_full_20220822_092037.txt,None,25,0
svalbard_full_20220822_092037.txt,None,26,0
svalbard_full_20220822_092037.txt,None,27,0
svalbard_full_20220822_092037.txt,None,29,0
svalbard_full_20220822_092037.txt,None,30,0
svalbard_full_20220822_092037.txt,None,31,0
svalbard_full_20220822_092037.txt,None,32,0
ooi_optasense_north_c2_full_20211102_220701.txt,0,1,0.7814791135510634
ooi_optasense_north_c2_full_20211102_220701.txt,1,3,0.8152024313708488
ooi_optasense_north_c2_full_20211102_220701.txt,2,2,0.8391934757390233
ooi_optasense_north_c2_full_20211102_220701.txt,3,0,0.7752897386249585
ooi_optasense_north_c2_full_20211102_220701.txt,None,4,0
ooi_optasense_north_c2_full_20211102_220701.txt,None,5,0
ooi_optasense_north_c2_full_20211102_220701.txt,None,6,0
ooi_optasense_north_c2_full_20211102_220701.txt,None,7,0
ooi_optasense_north_c2_full_20211102_220701.txt,None,8,0
ooi_optasense_north_c2_full_20211102_220701.txt,None,9,0
ooi_optasense_north_c2_full_20211102_220401.txt,0,4,0.6681386711170233
ooi_optasense_north_c2_full_20211102_220401.txt,1,8,0.8148790814749723
ooi_optasense_north_c2_full_20211102_220401.txt,2,6,0.49818946055816726
ooi_optasense_north_c2_full_20211102_220401.txt,3,3,0.5085663587852213
ooi_optasense_north_c2_full_20211102_220401.txt,4,7,0.7598944668836729
ooi_optasense_north_c2_full_20211102_220401.txt,5,12,0.5953032133328984
ooi_optasense_north_c2_full_20211102_220401.txt,6,15,0.7834417699362504
ooi_optasense_north_c2_full_20211102_220401.txt,7,22,0.3797580531237431
ooi_optasense_north_c2_full_20211102_220401.txt,8,19,0.07849146652220895
ooi_optasense_north_c2_full_20211102_220401.txt,9,11,0.44023016260015596
ooi_optasense_north_c2_full_20211102_220401.txt,10,0,0.7163855720778789
ooi_optasense_north_c2_full_20211102_220401.txt,None,1,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,2,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,5,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,9,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,10,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,13,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,14,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,16,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,17,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,18,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,20,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,21,0
ooi_optasense_north_c2_full_20211102_220401.txt,None,23,0
ooi_optasense_north_c2_full_20211102_215601.txt,0,8,0.6680364452381686
ooi_optasense_north_c2_full_20211102_215601.txt,1,12,0.836649624493418
ooi_optasense_north_c2_full_20211102_215601.txt,2,6,0.2541008178442716
ooi_optasense_north_c2_full_20211102_215601.txt,3,9,0.5648946307782928
ooi_optasense_north_c2_full_20211102_215601.txt,4,1,0.43285203032486685
ooi_optasense_north_c2_full_20211102_215601.txt,5,2,0.8033704628540381
ooi_optasense_north_c2_full_20211102_215601.txt,6,7,0.7740793750810228
ooi_optasense_north_c2_full_20211102_215601.txt,7,14,0.7320480260573272
ooi_optasense_north_c2_full_20211102_215601.txt,None,0,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,3,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,4,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,5,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,10,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,11,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,13,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,15,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,16,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,17,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,18,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,19,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,20,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,21,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,22,0
ooi_optasense_north_c2_full_20211102_215601.txt,None,23,0
ooi_optasense_north_c2_full_20211102_223201.txt,0,None,0
ooi_optasense_north_c2_full_20211102_223201.txt,1,4,0.8048732112420622
ooi_optasense_north_c2_full_20211102_223201.txt,2,2,0.8904763422886478
ooi_optasense_north_c2_full_20211102_223201.txt,3,0,0.4938578496339971
ooi_optasense_north_c2_full_20211102_223201.txt,4,5,0.6184130966339741
ooi_optasense_north_c2_full_20211102_223201.txt,5,3,0.24920465515860885
ooi_optasense_north_c2_full_20211102_223201.txt,6,None,0
ooi_optasense_north_c2_full_20211102_223201.txt,None,1,0
ooi_optasense_north_c2_full_20211102_223201.txt,None,6,0
ooi_optasense_north_c2_full_20211102_223201.txt,None,7,0
ooi_optasense_north_c2_full_20211102_223201.txt,None,8,0
ooi_optasense_north_c2_full_20211102_223201.txt,None,9,0
ooi_optasense_north_c2_full_20211102_223201.txt,None,10,0
ooi_optasense_north_c2_full_20211102_223201.txt,None,11,0
ooi_optasense_north_c2_full_20211102_223201.txt,None,12,0
ooi_optasense_north_c2_full_20211102_223201.txt,None,13,0
ooi_optasense_north_c2_full_20211102_223201.txt,None,14,0
ooi_optasense_north_c2_full_20211102_222301.txt,0,2,0.8599523718116592
ooi_optasense_north_c2_full_20211102_222301.txt,1,3,0.8188010375670111
ooi_optasense_north_c2_full_20211102_222301.txt,2,0,0.8258943833002742
ooi_optasense_north_c2_full_20211102_222301.txt,3,4,0.7867618827085283
ooi_optasense_north_c2_full_20211102_222301.txt,4,1,0.6071619983017061
ooi_optasense_north_c2_full_20211102_222301.txt,5,7,0.3679023985922936
ooi_optasense_north_c2_full_20211102_222301.txt,None,5,0
ooi_optasense_north_c2_full_20211102_222301.txt,None,6,0
ooi_optasense_north_c2_full_20211102_222301.txt,None,8,0
ooi_optasense_north_c2_full_20211102_222301.txt,None,9,0
ooi_optasense_north_c2_full_20211102_222301.txt,None,10,0
ooi_optasense_north_c2_full_20211102_223331.txt,0,3,0.4754518585854787
ooi_optasense_north_c2_full_20211102_223331.txt,1,1,0.29883974466149577
ooi_optasense_north_c2_full_20211102_223331.txt,2,2,0.7888920593623104
ooi_optasense_north_c2_full_20211102_223331.txt,3,0,0.731108197105571
ooi_optasense_north_c2_full_20211102_223331.txt,4,6,0.6014599654800521
ooi_optasense_north_c2_full_20211102_223331.txt,5,23,0.6582184214448564
ooi_optasense_north_c2_full_20211102_223331.txt,None,4,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,5,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,7,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,8,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,9,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,10,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,11,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,12,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,13,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,14,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,15,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,16,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,17,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,18,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,19,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,20,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,21,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,22,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,24,0
ooi_optasense_north_c2_full_20211102_223331.txt,None,25,0
svalbard_full_20220822_091137.txt,0,3,0.03049523910369393
svalbard_full_20220822_091137.txt,1,0,0.8825693660293841
svalbard_full_20220822_091137.txt,2,2,0.9055109300518728
svalbard_full_20220822_091137.txt,3,1,0.8221841118147689
svalbard_full_20220822_091137.txt,None,4,0
ooi_optasense_north_c2_full_20211102_223601.txt,0,11,0.6709147019615513
ooi_optasense_north_c2_full_20211102_223601.txt,1,4,0.6792500248866745
ooi_optasense_north_c2_full_20211102_223601.txt,2,7,0.714633174154338
ooi_optasense_north_c2_full_20211102_223601.txt,3,12,0.6499303658382147
ooi_optasense_north_c2_full_20211102_223601.txt,4,13,0.018720728302853047
ooi_optasense_north_c2_full_20211102_223601.txt,None,0,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,1,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,2,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,3,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,5,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,6,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,8,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,9,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,10,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,14,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,15,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,16,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,17,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,18,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,19,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,20,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,21,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,22,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,23,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,24,0
ooi_optasense_north_c2_full_20211102_223601.txt,None,25,0
ooi_optasense_north_c2_full_20211102_222931.txt,0,2,0.7422797363954258
ooi_optasense_north_c2_full_20211102_222931.txt,1,0,0.5055416280784155
ooi_optasense_north_c2_full_20211102_222931.txt,None,1,0
ooi_optasense_north_c2_full_20211102_222931.txt,None,3,0
ooi_optasense_north_c2_full_20211102_222931.txt,None,4,0
ooi_optasense_north_c2_full_20211102_223701.txt,0,2,0.6794826529365986
ooi_optasense_north_c2_full_20211102_223701.txt,1,0,0.7554306870258395
ooi_optasense_north_c2_full_20211102_223701.txt,2,5,0.5115681520039962
ooi_optasense_north_c2_full_20211102_223701.txt,3,8,0.4865685441099348
ooi_optasense_north_c2_full_20211102_223701.txt,4,3,0.7452770762483097
ooi_optasense_north_c2_full_20211102_223701.txt,None,1,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,4,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,6,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,7,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,9,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,10,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,11,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,12,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,13,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,14,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,15,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,16,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,17,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,18,0
ooi_optasense_north_c2_full_20211102_223701.txt,None,19,0
ooi_optasense_north_c2_full_20211102_215401.txt,0,7,0.849531040918082
ooi_optasense_north_c2_full_20211102_215401.txt,1,0,0.7649779048166976
ooi_optasense_north_c2_full_20211102_215401.txt,2,3,0.6246983606054581
ooi_optasense_north_c2_full_20211102_215401.txt,3,11,0.16714864235734372
ooi_optasense_north_c2_full_20211102_215401.txt,4,2,0.7650165226689686
ooi_optasense_north_c2_full_20211102_215401.txt,5,1,0.32888041824149994
ooi_optasense_north_c2_full_20211102_215401.txt,6,1,0.49127751044062873
ooi_optasense_north_c2_full_20211102_215401.txt,None,4,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,5,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,6,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,8,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,9,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,10,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,12,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,13,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,14,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,15,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,16,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,17,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,18,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,19,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,20,0
ooi_optasense_north_c2_full_20211102_215401.txt,None,21,0
ooi_optasense_north_c2_full_20211102_215701.txt,0,3,0.8269384814518945
ooi_optasense_north_c2_full_20211102_215701.txt,1,2,0.7129861716339377
ooi_optasense_north_c2_full_20211102_215701.txt,2,9,0.6728067847050453
ooi_optasense_north_c2_full_20211102_215701.txt,3,17,0.33489013971722686
ooi_optasense_north_c2_full_20211102_215701.txt,4,5,0.7972928551596856
ooi_optasense_north_c2_full_20211102_215701.txt,5,0,0.8349101403877371
ooi_optasense_north_c2_full_20211102_215701.txt,6,4,0.7905703059766849
ooi_optasense_north_c2_full_20211102_215701.txt,7,6,0.24285801605455462
ooi_optasense_north_c2_full_20211102_215701.txt,8,6,0.6614317968606879
ooi_optasense_north_c2_full_20211102_215701.txt,None,1,0
ooi_optasense_north_c2_full_20211102_215701.txt,None,7,0
ooi_optasense_north_c2_full_20211102_215701.txt,None,8,0
ooi_optasense_north_c2_full_20211102_215701.txt,None,10,0
ooi_optasense_north_c2_full_20211102_215701.txt,None,11,0
ooi_optasense_north_c2_full_20211102_215701.txt,None,12,0
ooi_optasense_north_c2_full_20211102_215701.txt,None,13,0
ooi_optasense_north_c2_full_20211102_215701.txt,None,14,0
ooi_optasense_north_c2_full_20211102_215701.txt,None,15,0
ooi_optasense_north_c2_full_20211102_215701.txt,None,16,0
